,id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end
0,168629,002127.XSHE,2019-12-31,2020-04-16,2019-12-31,1135394519.61,,,,,,,,,,,,-10291316.22,1125103203.39,111489585.96,,,,,,34301548.97,10544561.44,5788885.66,162124582.03,962978621.36,1407907649.32,10193063.29,30991.15,,-178548160.21,1239993543.55,10904684.44,1905600000.0,,-25600000.0,,1708788460.44,-468794916.89,,,50000000.0,,,50000000.0,70360000.0,2323427.82,,-228454.45,72454973.37,-22454973.37,-22434.28,471706296.82,315925736.46,787632033.28
0,127530,002128.XSHE,2018-06-30,2018-08-09,2018-06-30,2145271852.52,,,,,,,,,,,,54134795.64,2199406648.16,315781398.02,,,,,,191812093.73,674329681.2,77475273.73,1259398446.68,940008201.48,,28250000.0,13200.0,,,28263200.0,201178700.51,0.0,,,,201178700.51,-172915500.51,,,1328200000.0,,,1328200000.0,1286000000.0,520879069.97,,,1806879069.97,-478679069.97,2641.89,288416272.89,1503540681.54,1791956954.43
0,152787,002128.XSHE,2019-09-30,2019-10-23,2019-09-30,4975802286.95,,,,,,,,,,,,108089508.4,5083891795.35,2655721991.7,,,,,,292253076.85,557600502.0,298060493.22,3803636063.77,1280255731.58,,0.0,27779.0,,,27779.0,219390757.21,0.0,,,,1529390757.21,-1529362978.21,,,1414050000.0,,,2432970101.17,1509900000.0,128444523.55,,151326038.55,1789670562.1,643299539.07,38.87,394192331.31,2226525462.87,2620717794.18
0,169866,002128.XSHE,2019-12-31,2020-04-24,2019-12-31,4661190050.63,,,,,,,,,,,,283531230.52,4944721281.15,2323065933.17,,,,,,770278529.14,708280747.5,318576617.77,4120201827.58,824519453.57,,0.0,11992349.45,,,11992349.45,1523339267.83,0.0,,0.0,,1539299234.56,-1527306885.11,0.0,,2712100000.0,,,2712100000.0,2375470000.0,897788331.75,,43270613.98,3316528945.73,-604428945.73,-688.79,-1307217066.06,2620717794.18,1313500728.12
0,190605,002129.XSHE,2020-06-30,2020-08-28,2020-06-30,2830457594.47,,,,,,,,,,,190621672.12,144800823.96,3165880090.55,2258980356.68,,,,,,209730235.5,142951100.5,140263176.24,2751924868.92,413955221.63,,3503013.7,,,,181234499.86,1861677927.81,605217274.0,,,,2466895201.81,-2285660701.95,648017776.0,648017776.0,3766985000.0,,,4415002776.0,2783518866.19,291313806.42,,231895035.04,3306727707.65,1108275068.35,-11272490.47,-774702902.44,5857984686.5,5083281784.06
0,129887,002130.XSHE,2018-06-30,2018-08-29,2018-06-30,532177075.37,,,,,,,,,,,689559.2,-32264841.24,500601793.33,231676724.71,,,,,,124693398.52,71766062.86,73672718.02,501808904.11,-1207110.78,450692787.5,2615904.52,211949.5,,,453520641.52,57825643.11,-5000000.0,,-64984265.97,,-12158622.86,465679264.38,,,494800000.0,,,494800000.0,1042883627.04,55437359.11,,,1098320986.15,-603520986.15,715725.07,-138333107.48,640943178.62,502610071.14
0,144776,002130.XSHE,2018-12-31,2019-04-30,2018-12-31,1009245050.11,,,,,,,,,,,9158435.13,180232522.72,1198636007.96,405084944.76,,,,,,196519165.92,52410126.22,57039594.91,711053831.81,487582176.15,-692787.5,992769.74,158939.5,,,52271009.96,84278473.84,-527839232.88,,810282552.27,14349719.83,381071513.06,-328800503.1,,,631461212.84,,,746814743.15,593521374.23,51080086.0,,202473214.3,847074674.53,-100259931.38,73797.57,58595539.24,415634221.69,426972737.3
0,111732,002131.XSHE,2017-09-30,2017-10-30,2017-09-30,3001019241.74,,,,,,,,,,,36388299.11,594616514.79,3632024055.64,2924427864.71,,,,,,145476111.08,68228781.81,640264616.33,3778397373.93,-146373318.29,2990000.0,0.0,1093527.37,,48472043.64,52555571.01,70891647.92,174806708.0,,6000000.0,22804756.31,274503112.23,-221947541.22,0.0,0.0,610221013.52,,0.0,610221013.52,250330403.08,17442497.48,,9873191.32,277646091.88,332574921.64,-1875503.36,-37621441.23,683452466.58,645831025.35
0,125440,002131.XSHE,2017-12-31,2018-04-27,2017-12-31,1495284039.8,,,,,,,,,,,51000375.72,415274843.61,1961559259.13,1306215265.82,,,,,,219802077.68,11697314.19,433733322.23,1971447979.92,-9888720.79,120000000.0,0.0,7661718.57,,108894414.99,236556133.56,82979026.04,247126205.79,,-6000000.0,78163694.76,402268926.59,-165712793.03,0.0,0.0,947290116.53,,335668759.49,1282958876.02,637949433.32,24412714.32,,150444623.81,812806771.45,470152104.57,-7487999.08,287062591.67,645831025.35,932893617.02
0,147516,002131.XSHE,2019-06-30,2019-08-23,2019-06-30,3479492123.58,,,,,,,,,,,43695786.33,386960398.74,3910148308.65,2781834151.51,,,,,,168672544.54,78694238.08,970636418.07,3999837352.2,-89689043.55,167404000.0,1310000.0,50300.0,,210027881.91,378792181.91,51634317.56,90759999.0,,,-33948740.0,108445576.56,270346605.35,245000.0,245000.0,780607600.0,,,780852600.0,1235580267.04,20944660.68,,313307683.49,1569832611.21,-788980011.21,3365580.44,-604956868.97,2225020277.75,1620063408.78
0,187886,002131.XSHE,2020-06-30,2020-08-11,2020-06-30,3455252456.4,,,,,,,,,,,23219372.06,1013687136.42,4492158964.88,3081931441.95,,,,,,115832513.88,64189772.3,728172717.67,3990126445.8,502032519.08,,2074470.4,220917.5,,115141325.48,188302453.47,71334924.41,1000000.0,,,40000000.0,112334924.41,75967529.06,,,407000000.0,,9500000.0,416500000.0,825839000.0,52534080.37,,102543180.29,980916260.66,-564416260.66,-1120960.75,12462826.73,1244013055.02,1256475881.75
0,27619,002132.XSHE,2015-03-31,2015-04-28,2015-03-31,471962912.0,,,,,,,,,,,1580686.625,3800178.75,477343776.0,432667200.0,,,,,,32083448.0,17778150.0,32323798.0,514852576.0,-37508808.0,,44167.8789,,,,44167.8789,10759704.0,,,,,10759704.0,-10715537.0,,,51643476.0,,,51643476.0,180670512.0,25224770.0,,,205895280.0,-154251808.0,,-202476160.0,364311648.0,161835504.0
0,129091,002132.XSHE,2018-06-30,2018-08-25,2018-06-30,133904479.39,,,,,,,,,,,7552956.02,3911361.41,145368796.82,275756399.91,,,,,,52557459.29,39617171.92,26602206.16,394533237.28,-249164440.46,3949846.25,4901290.2,5000.0,,-65741.29,8790395.16,77937029.2,,,,1644.74,77938673.94,-69148278.78,,,536018314.0,,47628217.98,583646531.98,625943200.0,20623481.81,,-229015906.79,417550775.02,166095756.96,,-152216962.28,297092690.16,144875727.88
0,146114,002134.XSHE,2019-06-30,2019-08-02,2019-06-30,90172726.75,,,,,,,,,,,2556253.94,646768.79,93375749.48,67738992.61,,,,,,24956198.11,1595996.27,4476668.41,98767855.4,-5392105.92,,293452.05,,,,293452.05,2340004.31,,,,,2340004.31,-2046552.26,,,,,,,,277916.67,,,277916.67,-277916.67,461372.97,-7255201.88,63751086.04,56495884.16
0,193493,002135.XSHE,2020-09-30,2020-10-27,2020-09-30,3168493726.68,,,,,,,,,,,0.0,58343488.99,3226837215.67,2637620397.31,,,,,,119501837.58,56910370.39,277348938.17,3091381543.45,135455672.22,,,187296.0,,,187296.0,30180928.73,,,,,30180928.73,-29993632.73,2940000.01,2940000.01,415050000.0,,12001509.12,429991509.13,318411468.34,17430838.74,,0.0,335842307.08,94149202.05,-186086.92,199425154.62,419323684.08,618748838.7
0,128247,002136.XSHE,2018-06-30,2018-08-21,2018-06-30,124025338.19,,,,,,,,,,,,216639.36,124241977.55,67872992.36,,,,,,14778781.77,14571277.12,2866461.15,100089512.4,24152465.15,,,237010.0,,145537.23,382547.23,1118265.77,,,,,1118265.77,-735718.54,,,8000000.0,,,8000000.0,17000000.0,22212016.66,,14855.23,39226871.89,-31226871.89,557575.98,-7252549.3,90511066.56,83258517.26
0,136594,002136.XSHE,2018-12-31,2019-03-26,2018-12-31,89522606.21,,,,,,,,,,,,112324.41,89634930.62,58370372.83,,,,,,16526402.29,14910800.11,1286768.02,91094343.25,-1459412.63,,,349165.18,,107615.49,456780.67,805490.69,,,,,805490.69,-348710.02,,,45000000.0,,,45000000.0,55000000.0,581423.61,,0.0,55581423.61,-10581423.61,-761.26,-12390307.52,57351687.6,44961380.08
0,171577,002137.XSHE,2020-03-31,2020-04-28,2020-03-31,249870843.69,,,,,,,,,,,7163547.53,9645592.98,266679984.2,174719701.26,,,,,,31507400.89,4512916.88,17955242.42,228695261.45,37984722.75,,2770430.14,,,1099706600.0,1102477030.14,1814433.44,14000000.0,,,1097987600.0,1113802033.44,-11325003.3,1500000.0,,,,,1500000.0,,848000.0,,10426407.84,11274407.84,-9774407.84,-85286.95,16800024.66,95325511.83,112125536.49
0,189134,002137.XSHE,2020-06-30,2020-08-25,2020-06-30,228854762.53,,,,,,,,,,,8608823.43,5972734.99,243436320.95,217083375.93,,,,,,36084630.86,5443498.76,18027472.79,276638978.34,-33202657.39,,4302594.95,,,-1099289879.41,781931672.55,2529335.97,1847986819.89,,,,752528555.86,29403116.69,0.0,,,,,5000000.0,,2906095.0,,14014274.92,16920369.92,-11920369.92,-138920.32,-15858830.94,112125536.49,96205182.64
0,109543,002139.XSHE,2017-09-30,2017-10-24,2017-09-30,672248479.56,,,,,,,,,,,43390134.17,3537995.18,719176608.91,497521320.06,,,,,,106401307.93,14588156.13,26659892.17,645170676.29,74005932.62,44149697.75,2036347.03,512000.0,,,46698044.78,101408333.74,-35304729.7,,,0.0,66103604.04,-19405559.26,-16982894.45,,36000000.0,,0.0,19017105.55,0.0,698231.87,,3966514.48,4664746.35,14352359.2,-10620021.15,58332711.41,304395867.44,362728578.85
0,27904,002140.XSHE,2015-12-31,2016-03-31,2015-12-31,1132295808.0,,,,,,,,,,,1442679.125,-2155551.5,1131582848.0,1028877760.0,,,,,,60588608.0,20230362.0,-47848888.0,1061847872.0,69735056.0,,6186685.0,27160.0,,,6213845.0,10854873.0,,,,,10854873.0,-4641027.5,,,,,33803.4297,33803.4297,,392000.0,392000.0,0.0,392000.0,-358196.5625,601341.5,65337176.0,0.0,65337176.0
0,130226,002140.XSHE,2018-06-30,2018-08-30,2018-06-30,552253933.69,,,,,,,,,,,10362654.88,33007896.1,595624484.67,595839427.23,,,,,,64309351.3,25219756.69,55756248.04,741124783.26,-145500298.59,,0.0,39060.0,,,39060.0,-18213027.57,850000.0,,,,-17363027.57,17402087.57,0.0,0.0,80000000.0,,,80000000.0,,7005807.65,,,7005807.65,72994192.35,5174372.44,-49929646.23,1301651316.93,1251721670.7
0,129888,002141.XSHE,2018-06-30,2018-08-29,2018-06-30,231530549.84,,,,,,,,,,,8933373.33,1903049.32,242366972.49,239598146.22,,,,,,23357291.92,4797227.3,24483514.21,292236179.65,-49869207.16,,103108.98,487783.66,,96699038.28,97289930.92,23231524.11,30090000.0,,,8000000.0,61321524.11,35968406.81,30000.0,2030000.0,96735000.0,,,96765000.0,68095000.0,1790215.51,,20000000.0,89885215.51,6879784.49,458473.38,-6562542.48,56944950.33,49410989.61
0,143379,002141.XSHE,2019-03-31,2019-04-29,2019-03-31,175404657.17,,,,,,,,,,,6388242.88,5157872.11,186950772.16,153900139.83,,,,,,25548055.53,2851717.76,15850558.16,198150471.28,-11199699.12,,,,,17290192.08,17290192.08,3716940.69,,,,6000000.0,9716940.69,7573251.39,,,89650155.4,,,89650155.4,110491578.65,4139993.38,,,114631572.03,-24981416.63,-2022120.83,-30629985.19,81983090.91,51353105.72
0,153593,002141.XSHE,2019-09-30,2019-10-26,2019-09-30,236671987.13,,,,,,,,,,,3930705.42,4827859.65,245430552.2,191955280.57,,,,,,17202899.43,3227002.44,15398799.44,227783981.88,17646570.32,0.0,75785.32,0.0,,40030753.43,40106538.75,2134247.97,,,,40000000.0,42134247.97,-2027709.22,0.0,0.0,43217270.0,,,76217270.0,99627147.86,3555883.85,,0.0,103183031.71,-26965761.71,251998.96,-11094901.65,27248288.85,16153387.2
0,27973,002142.XSHE,2016-03-31,2016-04-26,2016-03-31,,104857976832.0,4000000000.0,,,,,,5971060224.0,6625626112.0,,,4580210176.0,126034870272.0,,17881419776.0,3082644992.0,,3504722944.0,,1843111936.0,366160992.0,18084091904.0,44762152960.0,81272717312.0,62599405568.0,4334397952.0,,,82397000.0,67016200192.0,194866000.0,126856306688.0,,,,127051169792.0,-60034969600.0,,,,-10360000512.0,,-10360000512.0,,,,,,-10360000512.0,-22252000.0,10855497728.0,26933522432.0,37789020160.0
0,105642,002143.XSHE,2017-03-31,2017-04-29,2017-03-31,477547648.0,,,,,,,,,,,,5870655.5,483418304.0,423092896.0,,,,,,32388626.0,70833112.0,28026316.0,554340928.0,-70922640.0,,,4823.8999,,,4823.8999,978850.125,,,,,978850.125,-974026.1875,,,,400000000.0,,400000000.0,,2798171.0,,3500000.0,6298171.0,393701824.0,348884.4688,322154048.0,283371328.0,605525376.0
0,127376,002143.XSHE,2018-06-30,2018-08-02,2018-06-30,143195386.11,,,,,,,,,,,,24464285.59,167659671.7,190783577.29,,,,,,19236328.53,27808674.44,564688.04,238393268.3,-70733596.6,,,-3105.28,,,-3105.28,51571.98,250000000.0,,,-245888778.35,4162793.63,-4165898.91,,,74827700.0,,,74827700.0,100000000.0,2503265.3,,,102503265.3,-27675565.3,8030506.28,-94544554.53,229765333.76,135220779.23
0,134580,002143.XSHE,2018-09-30,2018-10-30,2018-09-30,105208478.19,,,,,,,,,,,,44232028.66,151384110.85,108648468.11,,,,,,15086573.57,2564918.87,98491784.64,224791745.19,-73407634.34,,,,,,,0.0,1055925.0,,,0.0,1055925.0,-1055925.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,-135844.39,-74599403.73,135220779.23,60621375.5
0,143626,002143.XSHE,2018-12-31,2019-04-29,2018-12-31,57418861.96,,,,,,,,,,,18934369.45,-20989694.09,55363537.32,120125670.29,,,,,,9674536.12,3830895.8,-649012.03,132982090.18,-77618552.86,,,,,,,,-253440000.0,,,245888778.35,-4260169.5,8766309.5,,,0.0,,,0.0,0.0,-27133471.82,,,2086010.17,-2086010.17,18072611.69,-52865641.84,60621375.5,7755733.66
0,143380,002143.XSHE,2019-03-31,2019-04-29,2019-03-31,14428589.75,,,,,,,,,,,,35485704.25,49914294.0,65577683.15,,,,,,10308117.94,553402.5,19659356.25,96098559.84,-46184265.84,,,,,,,,,,,,,,,,,,,,,,,,,,,-46184265.84,98701371.38,52517105.54
0,149553,002143.XSHE,2019-06-30,2019-08-31,2019-06-30,17632786.64,,,,,,,,,,,,-35178386.94,-17545288.98,11496222.97,,,,,,6211395.51,1031473.94,-10396920.37,8342172.05,-25887461.03,,,,,,,,,,,,,,,,,,,,,,,,,,,-25887461.03,52517105.54,27569034.11
0,158898,002143.XSHE,2019-09-30,2019-10-31,2019-09-30,193756540.59,,,,,,,,,,,0.0,234567.0,193991107.59,43187161.79,,,,,,1234567.0,123456.0,149368083.14,193913267.93,77839.66,,,,,,,,,,,,,,,,,,,,,,,,,,,77839.66,27569034.11,27569034.1
0,133439,002145.XSHE,2018-09-30,2018-10-26,2018-09-30,841136670.5,,,,,,,,,,,239788.92,11558553.62,852935013.04,636949685.67,,,,,,46796331.73,72003835.09,18532409.02,774282261.51,78652751.53,171157454.01,297354.72,7800.0,0.0,,171462608.73,98716606.17,190000000.0,,,,288716606.17,-117253997.44,,,303620808.0,,,353620808.0,199400000.0,11105281.7,,86801345.05,297306626.75,56314181.25,5304958.93,23017894.27,193033798.03,216051692.3
0,28116,002146.XSHE,2015-09-30,2015-10-24,2015-09-30,6835617792.0,,,,,,,,,,,,308884096.0,7144501760.0,6114905088.0,,,,,,244534592.0,600915584.0,1526698496.0,8487053824.0,-1342551936.0,60658536.0,21786214.0,7760.0,,,82452512.0,5112234.5,319454240.0,,310100512.0,40654096.0,675321088.0,-592868608.0,84322928.0,40000000.0,5823849984.0,6068400128.0,1346000000.0,13322572800.0,7192036864.0,850409408.0,,1588146176.0,9630593024.0,3691980288.0,132438.5938,1756692224.0,0.0,1756692224.0
0,106936,002147.XSHE,2017-06-30,2017-08-22,2017-06-30,621261376.0,,,,,,,,,,,1715202.0,68367160.0,691343744.0,1145202048.0,,,,,,43054616.0,619841472.0,3600141.75,1811698304.0,-1120354560.0,,,352000.0,,8870101.0,9222101.0,43069024.0,199832000.0,,,386788128.0,629689152.0,-620467072.0,,,738000000.0,,-4906751.0,733093248.0,57493260.0,86588336.0,,8541349.0,152622944.0,580470272.0,-6791.5898,-1160358144.0,1819689088.0,659330944.0
0,143194,002147.XSHE,2018-12-31,2019-04-27,2018-12-31,476057290.15,,,,,,,,,,,534216.22,-22136523.24,454454983.13,287161677.69,,,,,,48050180.74,232245045.22,41414083.79,608870987.44,-154416004.31,221650000.0,152908156.34,752840.0,-253859.54,,375057136.8,61790649.57,47100000.0,,,,108890649.57,266166487.23,0.0,0.0,71149305.56,,14384742.62,85534048.18,143158463.2,25122987.34,,15869180.34,184150630.88,-98616582.7,237125.41,13371025.63,85515806.04,98886831.67
0,143008,002147.XSHE,2019-03-31,2019-04-27,2019-03-31,272824546.4,,,,,,,,,,,,50869584.04,323694130.44,217135778.07,,,,,,62744207.23,30744614.88,49884302.02,360508902.2,-36814771.76,47197222.22,,400000.0,,,47597222.22,10322437.46,,,,,10322437.46,37274784.76,,,20000000.0,,74609466.95,94609466.95,89745158.85,1736245.91,,15000000.0,106481404.76,-11871937.81,-0.36,-11411925.17,98886831.67,87474906.5
0,171741,002147.XSHE,2019-12-31,2020-04-28,2019-12-31,308202557.42,,,,,,,,,,,2859293.22,30097439.18,341159289.82,144833207.16,,,,,,45682386.94,19620897.07,43484291.0,253620782.17,87538507.65,43000000.0,0.0,696001.0,,,43696001.0,17073863.08,,,,,17073863.08,26622137.92,0.0,0.0,10000000.0,,18733673.28,28733673.28,59803029.82,69005526.2,,8059111.86,136867667.88,-108133994.6,-1.45,6026649.52,79796503.15,85823152.67
0,171585,002147.XSHE,2020-03-31,2020-04-28,2020-03-31,147538517.93,,,,,,,,,,,,38867392.87,186405910.8,101087354.89,,,,,,58275707.28,21311054.72,48659460.23,229333577.12,-42927666.32,15000000.0,,,,,15000000.0,7944331.93,,,,,7944331.93,7055668.07,,,20000000.0,,10791839.01,30791839.01,15000000.0,7246958.34,,3000000.0,25246958.34,5544880.67,1.64,-30327115.94,85823152.67,55496036.73
0,140150,002149.XSHE,2019-03-31,2019-04-24,2019-03-31,170900832.61,,,,,,,,,,,1294384.69,12982921.94,185178139.24,143033260.91,,,,,,57588971.27,18165823.91,26477495.87,245265551.96,-60087412.72,,,,,,,14077424.12,,,,,14077424.12,-14077424.12,,,683000000.0,,,683000000.0,440200000.0,11233617.04,,,451433617.04,231566382.96,,157401546.12,162638757.35,320040303.47
0,109270,002150.XSHE,2017-09-30,2017-10-20,2017-09-30,349902863.13,,,,,,,,,,,15373777.29,1997891.95,367274532.37,272890724.55,,,,,,28155549.1,14502266.85,20054895.8,335603436.3,31671096.07,,1641304.82,-50702.54,,,1590602.28,27570932.94,,,,77000000.0,104570932.94,-102980330.66,3125000.0,,0.0,,,3125000.0,18000000.0,267825.0,0.0,0.0,18267825.0,-15142825.0,-8016926.68,-94468986.27,448558981.89,354089995.62
0,28398,002154.XSHE,2015-03-31,2015-04-18,2015-03-31,551441536.0,,,,,,,,,,,52659444.0,16010672.0,620111680.0,209230352.0,,,,,,182944896.0,103039496.0,96661976.0,591876736.0,28234952.0,,5246009.0,10182674.0,,7678200.0,23106884.0,19950970.0,45000000.0,,,6581250.0,71532216.0,-48425336.0,,,40000000.0,,,40000000.0,64000000.0,917093.375,,,64917092.0,-24917094.0,,-45107476.0,220627952.0,175520480.0
0,28430,002155.XSHE,2015-12-31,2016-03-31,2015-12-31,2340190464.0,,,,,,,,,,,-134923.0469,-386843136.0,1953212416.0,1231738752.0,,,,,,186304352.0,24924716.0,8657375.0,1451625216.0,501587232.0,,-66047.5,920867.25,,,854819.75,485126624.0,14127316.0,,-166150192.0,,333103776.0,-332248928.0,,,346759744.0,-298560000.0,751156736.0,799356544.0,311607680.0,29373570.0,564249.1875,634404416.0,975385664.0,-176029168.0,2124475.75,-4566398.0,-1004411.9375,-5570810.0
0,28429,002155.XSHE,2016-03-31,2016-04-22,2016-03-31,1383738240.0,,,,,,,,,,,,91070008.0,1474808320.0,1096751488.0,,,,,,209190432.0,40253072.0,183138304.0,1529333376.0,-54525076.0,,,257250.0,,17940.9707,275190.9688,40750844.0,,,,,40750844.0,-40475656.0,,,358357792.0,,,358357792.0,250138512.0,3693514.0,,,253832016.0,104525768.0,,9525036.0,181855216.0,191380256.0
0,111250,002156.XSHE,2017-09-30,2017-10-28,2017-09-30,1492207846.75,,,,,,,,,,,173757023.78,55666378.92,1721631249.45,1015466947.3,,,,,,229159518.37,16276986.35,33031546.21,1293934998.23,427696251.22,,,27950185.71,,60774340.74,88724526.45,542187259.43,10800000.0,,,72423237.38,625410496.81,-536685970.36,,,827120917.83,,,827120917.83,519270397.52,28869676.47,,15715526.03,563855600.02,263265317.81,-11350874.82,142924723.85,1100981757.49,1243906481.34
0,127491,002157.XSHE,2018-06-30,2018-08-08,2018-06-30,6888971767.27,,,,,,,,,,,,315169871.34,7204141638.61,6286507762.88,,,,,,489653810.17,23753005.79,312887007.99,7112801586.83,91340051.78,,,348356.79,,,348356.79,790674126.71,,,,,790674126.71,-790325769.92,1800000.0,,2181709729.0,,300000000.0,2483509729.0,1375841022.17,102033383.22,,376649487.6,1854523892.99,628985836.01,0.0,-69999882.13,1406706046.47,1430808369.75
0,138767,002157.XSHE,2019-03-31,2019-04-20,2019-03-31,5190046685.71,,,,,,,,,,,,1609171465.25,6799218150.96,5097251210.04,,,,,,437272662.81,16761975.21,1445121628.37,6996407476.43,-197189325.47,4580000.0,,4167910.1,,,8747910.1,403836690.66,,,,,403836690.66,-395088780.56,,,2117008388.29,,290000000.0,2407008388.29,1836542765.0,103445010.36,,30696695.9,1970684471.26,436323917.03,-151875.62,-156106064.62,1143296740.06,987190675.44
0,94200,002159.XSHE,2016-06-30,2016-08-18,2016-06-30,111528760.0,,,,,,,,,,,,19122728.0,130651488.0,16529000.0,,,,,,29642608.0,16537608.0,27109340.0,89818552.0,40832936.0,48000000.0,,,-41981780.0,-0.01,6018220.5,63893628.0,,,,,63893628.0,-57875408.0,2450000.0,2450000.0,546600000.0,,174500000.0,723550016.0,179000000.0,13244915.0,227934.7969,475808544.0,668053440.0,55496536.0,1296.49,38455356.0,0.0,38455356.0
0,98038,002159.XSHE,2016-09-30,2016-10-28,2016-09-30,149490192.0,,,,,,,,,,,,1978423.25,151468608.0,34641188.0,,,,,,26107800.0,11340026.0,58722936.0,130811952.0,20656664.0,,80811.0,,,,80811.0,31402728.0,1050000.0,,,,32452728.0,-32371916.0,,-2450000.0,80000000.0,,100000000.0,180000000.0,71090608.0,17505366.0,386863.375,47988832.0,136584800.0,43415192.0,4146.25,31704086.0,,31704086.0
0,99782,002159.XSHE,2016-12-31,2017-03-15,2016-12-31,112849680.0,,,,,,,,,,,,-1271743.375,111577944.0,36721212.0,,,,,,35848896.0,30073990.0,-1292380.875,101351720.0,10226224.0,-48000000.0,,,48000000.0,2750401.5,2750401.5,48661640.0,,,,,48661640.0,-45911236.0,120000.0,2570000.0,496500000.0,,-121500000.0,375120000.0,392776896.0,20074882.0,379527.0312,7179515.0,420031296.0,-44911288.0,-3766.8301,-80600064.0,,-80600064.0
0,103631,002160.XSHE,2017-03-31,2017-04-27,2017-03-31,827798016.0,,,,,,,,,,,20196616.0,62260736.0,910255360.0,874771392.0,,,,,,47615200.0,29470464.0,128657808.0,1080514816.0,-170259456.0,,599958.875,18240.6191,,10000000.0,10618200.0,10279011.0,25000000.0,,,84527856.0,119806864.0,-109188664.0,,,525615520.0,,,525615520.0,200872800.0,9221198.0,,20444344.0,230538336.0,295077184.0,-621344.6875,15007708.0,411010592.0,426018304.0
0,148227,002160.XSHE,2019-06-30,2019-08-28,2019-06-30,1415922361.92,,,,,,,,,,,5690307.41,35914733.08,1457527402.41,1262470990.5,,,,,,60917921.01,21399865.3,110317567.56,1455106344.37,2421058.04,,,-118176.23,,,-118176.23,8939828.09,,,,29882698.45,156662526.54,-156780702.77,,,683047130.29,,,783047130.29,539510614.36,30057950.5,,63700697.22,633269262.08,149777868.21,-82210.74,-4663987.26,289485057.56,284821070.3
0,221032,002160.XSHE,2020-12-31,2021-04-29,2020-12-31,656694092.55,,,,,,,,,,,56320460.87,-151531538.04,561483015.38,307303502.98,,,,,,85050975.24,25118452.41,-34843119.07,382629811.56,178853203.82,,193527.4,1352909.23,,,51020010.95,19124657.92,,,,,29124657.92,21895353.03,0.0,,562999319.33,,-107298529.11,455700790.22,793953088.75,19525453.99,,-57199308.51,756279234.23,-300578444.01,863044.43,-98966842.73,367994235.81,269027393.08
