,id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners
0,98621,000693.XSHE,2016-06-30,2016-08-30,2016-06-30,955042624.0,955042624.0,,,,986488576.0,956703104.0,,,,,,,,14142.5303,562119.25,6568730.0,22640482.0,,,,,,-31445974.0,39941.5,1237914.625,,-32643948.0,555428.4375,-33199376.0,-33199376.0,,-0.061,-0.061,,-33199376.0,-33199376.0,
0,100002,000693.XSHE,2016-09-30,2016-10-27,2016-09-30,662008128.0,662008128.0,,,,700999104.0,659107904.0,,,,,,,,3378.6299,1725520.875,7277964.0,32884350.0,,,,,,-38990976.0,1629397.875,98412.0781,,-37459992.0,,-37459992.0,-37459992.0,,-0.0689,-0.0689,,-37459992.0,-37459992.0,
0,107381,000693.XSHE,2016-12-31,2017-04-28,2016-12-31,259445984.0,259445984.0,,,,514503616.0,295340544.0,,,,,,,,973103.0,1159548.125,11214435.0,33800820.0,172015168.0,,,,,-255057648.0,395393.0,53347044.0,46496992.0,-308009280.0,5488304.0,-313497600.0,-313497600.0,,-0.5099,-0.5099,,-313497600.0,-313497600.0,
0,107212,000693.XSHE,2017-03-31,2017-04-28,2017-03-31,347531136.0,347531136.0,,,,386438912.0,347978464.0,,,,,,,,119901.5312,426849.6875,7336908.0,30576768.0,,,,,,-38907764.0,,1707891.875,,-40615656.0,,-40615656.0,-40615656.0,,-0.0719,-0.0719,,-40615656.0,-40615656.0,
0,111372,000693.XSHE,2017-06-30,2017-08-31,2017-06-30,48724.1094,48724.1094,,,,37768672.0,-26376.1309,,,,,,,,98480.2969,398620.2812,4053108.75,33244838.0,,,,,,-37719948.0,1542802.125,-1917287.375,662897.125,-34259856.0,,-34259856.0,-34259856.0,,-0.0659,-0.0659,,-34259856.0,-34259856.0,
0,114619,000693.XSHE,2017-09-30,2017-10-31,2017-09-30,1904906.41,1904906.41,,,,35918657.45,1954982.47,,,,,,,,108207.9,289235.97,6293063.44,27319437.03,-46269.36,,,,,-34013751.04,1062.74,6606358.5,,-40619046.8,,-40619046.8,-40619046.8,,-0.0747,-0.0747,,-40619046.8,-40619046.8,
0,125906,000693.XSHE,2017-12-31,2018-06-29,2017-12-31,41371164.51,41371164.51,,,,2155929903.29,39798405.27,,,,,,,,379619.64,401236.6,43569343.56,38346377.94,2033434920.28,,,,,-2114558738.78,2351021.72,60092938.68,,-2172300655.74,,-2172300655.74,-2172300655.74,,-3.9969,-3.9969,,-2172300655.74,-2172300655.74,
0,125909,000693.XSHE,2018-03-31,2018-06-30,2018-03-31,208626.24,208626.24,,,,-202881.71,,,,,,,,,108318.4,168903.71,4450722.72,-4930826.54,,,,,,411507.95,66160.54,1551949.36,,-1074280.87,,-1074280.87,-1074280.87,,-0.002,-0.002,,-1074280.87,-1074280.87,
0,128111,000693.XSHE,2018-06-30,2018-08-28,2018-06-30,324616.52,324616.52,,,,100435357.47,,,,,,,,,108207.9,219135.49,16750916.05,83337098.03,,,,,,-100110740.95,2008.32,1940988.08,,-102049720.71,,-102049720.71,-102049720.71,,-0.188,-0.188,,-102049720.71,-102049720.71,
0,131910,000693.XSHE,2018-09-30,2018-10-30,2018-09-30,518606.05,518606.05,,,,51438978.5,606176.33,,,,,,,,108207.9,259133.33,4489847.52,45975613.42,,,,,,-50920372.45,9259.83,954606.67,,-51865719.29,,-51865719.29,-51865719.29,,-0.0954,-0.0954,,-51865719.29,-51865719.29,
0,11618,000695.XSHE,2015-03-31,2015-04-28,2015-03-31,247754064.0,247754064.0,,,,235366384.0,220513648.0,,,,,,,,1576995.375,,7450264.5,5825483.5,,,-30397.6094,-30397.6094,,12357286.0,230577.0625,252583.5469,92483.5469,12335279.0,4564315.5,7770964.0,7770964.0,,0.035,0.035,165375.0,7936339.0,7936339.0,
0,11614,000695.XSHE,2016-03-31,2016-04-28,2016-03-31,225921360.0,225921360.0,,,,215612112.0,201439744.0,,,,,,,,1534534.125,,7051063.5,5586767.0,,,-28892.3809,-28892.3809,,10280355.0,485539.2812,137275.0,475.0,10628619.0,2664377.75,7964241.0,7964241.0,,0.036000000000000004,0.036000000000000004,200543.75,8164785.0,8164785.0,
0,118555,000695.XSHE,2017-12-31,2018-03-16,2017-12-31,431097715.86,431097715.86,,,,404156705.99,355028304.69,,,,,,,,3938889.85,11066693.67,23721472.47,6350884.62,4050460.69,,211735.29,211735.29,,25355036.6,700686.85,897348.15,,25158375.3,1670346.49,23488028.81,17343248.7,6144780.11,0.0781,0.0781,,23488028.81,17343248.7,6144780.11
0,143361,000695.XSHE,2018-12-31,2019-04-17,2018-12-31,172615684.96,172615684.96,,,,155932397.81,126061857.4,,,,,,,,290660.33,12040132.44,5138428.48,4854895.8,2552419.94,,-3.25,0.0,,16862755.3,-282070.74,-529186.0,,17109870.56,9996768.94,7113101.62,-214103.41,7327205.03,-0.0009,-0.0009,,7113101.62,-214103.41,7327205.03
0,11661,000697.XSHE,2016-03-31,2016-04-26,2016-03-31,,,,,,8310796.5,,,,,,,,,,55364.6094,9913068.0,-1657635.875,,,1105172.75,,,-7205623.5,343136.7188,,,-6862487.0,,-6862487.0,-6328124.5,-534362.1875,-0.0113,-0.0113,,-6862487.0,-6328124.5,-534362.1875
0,167882,000698.XSHE,2020-03-31,2020-04-28,2020-03-31,1285441077.65,1285441077.65,,,,1452276270.35,1236836205.21,,,,,,,,19846804.64,37734262.24,103699073.06,28063518.07,,,,,,-141220572.25,426482.31,141169.15,,-140935259.09,8367074.11,-149302333.2,-149370958.91,68625.71,-0.182,-0.182,,-149302333.2,-149370958.91,68625.71
0,166849,000700.XSHE,2019-12-31,2020-04-27,2019-12-31,1556164690.0,1556164690.0,,,,1587355250.26,1288233154.1,,,,,,,,12392571.32,45192514.66,130687853.07,38388027.52,,26629898.72,27697095.6,24617357.18,,20221082.44,68775.04,135675.07,,20154182.41,7097897.31,13056285.1,13329341.45,-273056.35,0.0149,0.0149,11164620.63,24220905.73,24493962.08,-273056.35
0,111373,000707.XSHE,2017-06-30,2017-08-31,2017-06-30,1218505728.0,1218505728.0,,,,1235406720.0,1069912640.0,,,,,,,,11965083.0,32896658.0,50063212.0,66619756.0,3949412.25,,-7409614.5,-7409900.0,,-24310586.0,34181460.0,1335893.875,-878439.1875,8534980.0,2192674.25,6342305.5,7907509.0,-1565203.5,0.017,0.017,-19800906.0,-13458601.0,-11893398.0,-1565203.5
0,204832,000710.XSHE,2020-12-31,2021-04-29,2020-12-31,452620351.05,452620351.05,,,,406414694.31,212989865.35,,,,,,,,2795022.08,101894544.9,47146185.05,5183930.72,,,39337359.18,-52503237.19,,61759620.6,-587839.51,923602.52,,60248178.57,1383492.12,58864686.45,59833265.4,-968578.95,0.1712,0.1712,,45216954.94,47639342.28,-2422387.34
0,132754,000711.XSHE,2018-09-30,2018-10-30,2018-09-30,546817582.59,546817582.59,,,,505254365.03,400849946.46,,,,,,,,2275602.29,21872782.44,44669329.16,33368264.36,-56771.97,,820159.27,-57603.22,,45846685.53,6354.43,302905.45,,45550134.51,-1293507.54,46843642.05,44546928.8,2296713.25,0.05,0.05,,46843642.05,44546928.8,2296713.25
0,194377,000711.XSHE,2020-09-30,2020-10-30,2020-09-30,259655768.26,259655768.26,,,,415359720.61,197781070.57,,,,,,,,1087247.95,49904691.66,58317342.77,103706732.09,,,-304271.48,-304271.48,,-154155108.65,1002040.58,249931.15,,-153402999.22,3917810.55,-157320809.77,-143622647.95,-13698161.82,-0.14,-0.14,,-157320809.77,-143622647.95,-13698161.82
0,118738,000712.XSHE,2017-12-31,2018-03-22,2017-12-31,185997673.0,185997673.0,,,141933352.02,-528026946.89,,,,,,,,,2683948.62,,273646547.57,,17351221.95,-95164871.08,281461957.58,57459622.36,-1140169.4,26714100.0,-317005.51,7260410.79,,19136683.7,16125518.31,3011165.39,-1325980.49,4337145.88,0.0,0.0,-9234838.4,-6223673.01,-10736650.7,4512977.69
0,195106,000712.XSHE,2020-09-30,2020-10-31,2020-09-30,438518878.9,438518878.9,91585878.4,,398174299.98,374939087.72,,149334813.37,,,,,,,3082437.76,,374421794.67,,,-175158555.02,266188921.12,113071052.23,-122.37,63579791.18,376858.57,771570.58,,63185079.17,10751423.48,52433655.69,39034130.79,13399524.9,0.04,0.04,-25644766.24,26788889.45,14157871.33,12631018.12
0,95904,000716.XSHE,2016-06-30,2016-08-27,2016-06-30,293724000.0,293724000.0,,,,294069696.0,173729472.0,,,,,,,,1101269.125,84181592.0,29038210.0,3248795.0,2770351.0,,362783.125,-22441.0195,,17110.0801,-1847410.25,542907.4375,,-2373207.75,-2342769.75,-30437.7793,-1030724.8125,1000287.0,-0.039,-0.039,,-30437.7793,-1030724.8125,1000287.0
0,144737,000716.XSHE,2018-12-31,2019-04-24,2018-12-31,1681916977.93,1681916977.93,,,,1704091979.51,1454916329.77,,,,,,,,11271599.46,185065009.74,32484391.11,19787579.36,-1125872.88,,910156.71,2464417.64,,-15474635.73,18269810.29,448455.48,,2346719.08,24957116.17,-22610397.09,10639649.83,-33250046.92,0.013999999999999999,0.013999999999999999,,-22610397.09,10639649.83,-33250046.92
0,171123,000716.XSHE,2019-12-31,2020-04-30,2019-12-31,1479666580.17,1479666580.17,,,,1456728161.47,1193305913.87,,,,,,,,10635758.89,170707419.72,45034328.91,35301290.91,,,-169188.7,-537990.03,,-10977758.27,16793576.55,580699.88,,5235118.4,15651496.49,-10416378.09,4635695.94,-15052074.03,0.006,0.006,,-10416378.09,4635695.94,-15052074.03
0,128113,000717.XSHE,2018-06-30,2018-08-28,2018-06-30,6014837986.96,6014837986.96,,,,5130832860.11,4684630723.77,,,,,,,,38907769.25,131920343.6,182091341.39,77682394.41,15600287.69,15147172.24,-7097721.73,1516260.29,,912187222.45,1136172.58,7068887.16,,906254507.87,,898439334.44,898439334.44,,0.3714,0.3714,,898439334.44,898439334.44,
0,142321,000717.XSHE,2018-12-31,2019-03-29,2018-12-31,7742153619.47,7742153619.47,,,,7136705903.74,6745489762.32,,,,,,,,50734020.35,-94149838.76,-65367027.47,48367682.8,26153619.17,-12493472.57,2971131.01,-5407229.62,,608554079.81,1641891.34,85892932.09,,524303039.06,,549365865.15,549365865.15,,0.2271,0.2271,,549365865.15,549365865.15,
0,142322,000719.XSHE,2018-12-31,2019-03-29,2018-12-31,2979563399.96,2979563399.96,,,,2750412033.54,2114600415.87,,,,,,,,17890070.51,347073058.01,201527093.22,8862347.43,55501228.83,,8986373.1,,,281407055.44,-2788917.5,36932149.23,,241685988.71,-3836541.89,245522530.6,239593644.4,5928886.2,0.24,0.24,-15903826.08,229618704.52,223689818.32,5928886.2
0,120719,000720.XSHE,2017-12-31,2018-04-20,2017-12-31,803291165.45,803291165.45,,,,803413891.38,685822270.56,,,,,,,,10802054.81,21571095.09,4837882.0,48932264.34,31448324.58,,31621186.39,-3510797.89,,50636621.37,95660243.68,99020387.43,,47276477.62,15625210.69,31651266.93,30459521.93,1191745.0,0.0033,0.0033,,31651266.93,30459521.93,1191745.0
0,12603,000721.XSHE,2015-06-30,2015-08-14,2015-06-30,119810672.0,119810672.0,,,,119665240.0,70325280.0,,,,,,,,6096635.0,35224644.0,9470586.0,-1908522.125,456625.1875,,,,,145425.6406,390448.0938,85673.2266,14649.7305,450200.5,953340.6875,-503140.2188,-580319.6875,77179.4688,-0.0012,-0.0012,,-503140.2188,-580319.6875,77179.4688
0,12697,000723.XSHE,2015-06-30,2015-08-28,2015-06-30,193997968.0,193997968.0,,,,213381792.0,168668576.0,,,,,,,,759720.625,33843584.0,9270549.0,-402481.4375,1241846.625,,0.0,,,-19383824.0,0.0,0.0,0.0,-19383824.0,-4783825.0,-14599999.0,-13297248.0,-1302751.0,-0.0477,-0.0477,,-14599999.0,-13297248.0,-1302751.0
0,12695,000723.XSHE,2015-12-31,2016-04-30,2015-12-31,5107229696.0,5107229696.0,,,,5634061312.0,4529481216.0,,,,,,,,115654840.0,432342080.0,203036160.0,158069616.0,195477456.0,,-13637.1104,,,-526845664.0,54443140.0,9686005.0,730081.9375,-482088512.0,-117996600.0,-364091936.0,-324385600.0,-39706336.0,-0.047,-0.047,,-364091936.0,-324385600.0,-39706336.0
0,95909,000723.XSHE,2016-06-30,2016-08-26,2016-06-30,1356823040.0,1356823040.0,,,,1135944704.0,864079040.0,,,,,,,,26995810.0,133643248.0,82876816.0,24414716.0,3956041.5,,0.02,,,220878304.0,71742.6328,50190.9805,190.98,220899856.0,57565224.0,163334640.0,150658160.0,12676476.0,0.066,0.066,,163334640.0,150658160.0,12676476.0
0,100011,000723.XSHE,2016-09-30,2016-10-27,2016-09-30,2017066752.0,2017066752.0,,,,1598880896.0,1369313664.0,,,,,,,,31052526.0,110425240.0,61107908.0,22335284.0,4646274.5,,-0.01,,,418185888.0,514272.2812,1886137.625,1880974.0,416814016.0,110204152.0,306609856.0,266503648.0,40106212.0,0.11699999999999999,0.11699999999999999,,306609856.0,266503648.0,40106212.0
0,104323,000723.XSHE,2016-12-31,2017-04-21,2016-12-31,2738578688.0,2738578688.0,,,,2233344256.0,1908657920.0,,,,,,,,54361568.0,147298400.0,82464120.0,19641236.0,20921084.0,,-1822459.875,,,503412000.0,-3298451.5,9716003.0,2670808.5,490397536.0,121341112.0,369056416.0,315127232.0,53929188.0,0.14,0.14,,369056416.0,315127232.0,53929188.0
0,111099,000723.XSHE,2017-06-30,2017-08-30,2017-06-30,3200298752.0,3200298752.0,,,,2943372288.0,2586905856.0,,,,,,,,37334644.0,200157248.0,81781568.0,29547726.0,7645174.5,1927285.0,3737498.0,,,262731264.0,26667296.0,473331.6562,5605.7202,288925216.0,63438876.0,225486352.0,194137088.0,31349262.0,-0.0128,-0.0128,,225486352.0,194137088.0,31349262.0
0,127308,000723.XSHE,2018-06-30,2018-08-23,2018-06-30,3503644199.22,3503644199.22,,,,3135176527.91,2762069721.07,,,,,,,,57216580.64,159474068.93,95847999.63,24303882.64,36264275.0,,9751334.14,,,369565424.26,362652.35,9644099.45,,360283977.16,92985205.05,267298772.11,231407037.8,35891734.31,0.054000000000000006,0.054000000000000006,,267298772.11,231407037.8,35891734.31
0,151713,000723.XSHE,2019-06-30,2019-08-28,2019-06-30,3415494795.14,3415494795.14,,,,3005990397.85,2599679614.98,,,,,,,,65997751.2,168262263.4,142833236.15,59909059.62,,-49220.0,1369525.74,,,386696229.28,5100.0,2715759.4,,383985569.88,87952398.86,296033171.02,249595813.58,46437357.44,0.06,0.06,,296033171.02,249595813.58,46437357.44
0,12788,000726.XSHE,2016-03-31,2016-04-27,2016-03-31,1282806656.0,1282806656.0,,,,1104882304.0,875523200.0,,,,,,,,12382149.0,42056004.0,172095552.0,3695423.5,-870101.625,21750840.0,-17050096.0,,,182625120.0,8337965.0,907387.5625,132504.3281,190055696.0,38872496.0,151183200.0,150268528.0,914681.8125,0.16,0.16,-2238564.5,148944640.0,148029952.0,914681.8125
0,12837,000727.XSHE,2015-09-30,2015-10-24,2015-09-30,263579248.0,263579248.0,,,,273807040.0,233883328.0,,,,,,,,1507475.875,9269258.0,49428580.0,-23408920.0,3127298.25,,177871.0625,177871.0625,,-10049905.0,1456981.25,764884.5625,364029.375,-9357809.0,1225563.375,-10583372.0,-8521336.0,-2062036.5,-0.0038,-0.0038,,-10583372.0,-8521336.0,-2062036.5
0,12884,000728.XSHE,2015-09-30,2015-10-28,2015-09-30,949332736.0,949332736.0,155439264.0,,694826816.0,465894848.0,465894848.0,,,,,,,,70618288.0,403614176.0,,,-9236505.0,-222014896.0,323830336.0,3002676.0,-5261918.5,483437888.0,346176.5,1069367.125,,482714688.0,132995896.0,349718816.0,349718816.0,0.0,0.18,0.18,-224628256.0,125090552.0,125090552.0,0.0
0,12882,000728.XSHE,2016-03-31,2016-04-26,2016-03-31,624725440.0,624725440.0,191398160.0,,319545344.0,402863296.0,402863296.0,,,,,,,,38732656.0,378906944.0,,,-15536331.0,-164336656.0,270586912.0,9827909.0,4612964.0,221862144.0,9450891.0,132658.2031,,231180368.0,17186984.0,213993392.0,213925216.0,68169.7109,0.11,0.11,-8294439.5,205698944.0,205630784.0,68169.7109
0,99620,000728.XSHE,2016-09-30,2016-10-25,2016-09-30,999609664.0,999609664.0,,,444145472.0,427413824.0,,,,,,,,,6660456.0,413261504.0,,,6700513.0,-53180600.0,417296800.0,20165184.0,2446788.0,572195840.0,9281403.0,9872902.0,-202442.5625,571604352.0,124121840.0,447482496.0,442990496.0,4492007.0,0.23,0.23,172588560.0,620071104.0,615578624.0,4492475.5
0,103833,000728.XSHE,2017-03-31,2017-04-18,2017-03-31,791229504.0,791229504.0,,,279153024.0,478345408.0,,,,,,,,,5873112.0,,478946752.0,,-8004285.5,-173289024.0,407115104.0,20263190.0,3403702.0,312884096.0,106743.5703,1177164.75,,311813664.0,69124088.0,242689568.0,241897904.0,791665.375,0.12,0.12,-20186000.0,222503568.0,221711904.0,791665.375
0,113557,000728.XSHE,2017-09-30,2017-10-28,2017-09-30,927259261.75,927259261.75,,,417789529.16,448618734.35,,,,,,,,,8297535.78,,395621151.68,,42810224.61,-131597666.12,456802670.2,34501369.73,1608611.97,478640527.4,2297810.44,2041808.24,,478896529.6,95811886.71,383084642.89,376650560.33,6434082.56,0.13,0.13,-76595835.04,306488807.85,300095022.36,6393785.49
0,119025,000728.XSHE,2017-12-31,2018-03-28,2017-12-31,1011830883.19,1011830883.19,,,395250513.26,608743160.13,,,,,,,,,10669189.9,,492470085.28,,98215220.49,-177990439.76,557934103.09,26954314.69,10377026.54,403087723.06,14120341.31,9982455.33,,407225609.04,94030148.78,313195460.26,313377287.26,-181827.0,0.1,0.1,-6278277.99,306917182.27,307083211.9,-166029.63
0,123798,000728.XSHE,2018-03-31,2018-04-27,2018-03-31,629585474.77,629585474.77,,,293460077.53,416105972.97,,,,,,,,,22548181.09,,362669452.63,,25622104.83,-139132059.91,294468087.19,18892019.75,3438753.22,213479501.8,2160398.77,259719.7,,215380180.87,49122195.65,166257985.22,166404937.09,-146951.87,0.05,0.05,-210539231.75,-44281246.53,-44137016.21,-144230.32
0,108768,000731.XSHE,2017-06-30,2017-08-16,2017-06-30,721849344.0,721849344.0,,,,664359296.0,565721408.0,,,,,,,,7840514.0,31603870.0,49415800.0,9181120.0,596623.625,,-3676479.75,-3787767.75,,53813576.0,1210469.25,10246.2803,,55013800.0,4376646.0,50637152.0,52659204.0,-2022051.375,0.0891,0.0891,-182796.0625,50454356.0,52534184.0,-2079826.0
0,121556,000731.XSHE,2018-03-31,2018-04-24,2018-03-31,566485226.2,566485226.2,,,,511150241.21,404228929.57,,,,,,,,7803315.43,24357249.85,62417525.59,12695367.28,-352146.51,,1976979.76,1976979.76,,57704341.53,16563.9,38607.21,,57682298.22,7647808.42,50034489.8,47692555.81,2341933.99,0.0806,0.0806,290480.89,50324970.69,47958554.95,2366415.74
0,126951,000731.XSHE,2018-06-30,2018-08-21,2018-06-30,627993749.21,627993749.21,,,,561441314.73,450188089.27,,,,,,,,7492584.63,30029676.79,63935512.92,9015324.2,780126.92,,95188.66,89188.66,,68137733.78,265509.5,827963.05,,67575280.23,7370752.99,60204527.24,75010306.3,-14805779.06,0.1268,0.1268,-702736.64,59501790.6,74402134.89,-14900344.29
0,143283,000731.XSHE,2018-12-31,2019-04-16,2018-12-31,676192302.91,676192302.91,,,,658891195.51,514433828.61,,,,,,,,8574324.69,33526279.94,63609871.46,9084098.25,29145177.07,,1245456.95,921866.02,,22072568.3,-113172.33,5097528.62,,16861867.35,-2691511.24,19553378.59,6571376.23,12982002.36,0.0111,0.0111,496141.34,20049519.93,6709845.87,13339674.06
0,13027,000732.XSHE,2015-03-31,2015-04-29,2015-03-31,1149021184.0,1149021184.0,,,,824696384.0,588700928.0,,,,,,,,117513792.0,72098024.0,54670184.0,1968550.75,-10255093.0,,617818.75,,,324942592.0,2115661.5,17001198.0,,310057056.0,80507312.0,229549744.0,238403888.0,-8854141.0,0.2344,0.2344,1129799936.0,1359349760.0,1368203904.0,-8854141.0
0,100371,000732.XSHE,2016-09-30,2016-10-28,2016-09-30,4821798400.0,4821798400.0,,,,4311330816.0,3653896960.0,,,,,,,,293113952.0,135238912.0,93481648.0,104326968.0,31272500.0,38279136.0,49312236.0,-1743808.75,,598058688.0,10623620.0,22257958.0,,586424320.0,148317744.0,438106592.0,438812672.0,-706081.5625,0.3526,0.3526,-147217504.0,290889088.0,291595168.0,-706081.5625
0,113558,000732.XSHE,2017-09-30,2017-10-28,2017-09-30,7056892156.6,7056892156.6,,,,6332105228.07,5186855534.79,,,,,,,,546584745.45,315462524.82,210372667.84,136441081.32,-63611326.15,50265557.16,-9180818.13,-9264920.21,,765871667.56,18273918.35,48177491.98,31628.56,735968093.93,228689856.36,507278237.57,508817728.34,-1539490.77,0.4089,0.4089,27604042.7,534882280.27,536421771.04,-1539490.77
0,122490,000732.XSHE,2017-12-31,2018-04-25,2017-12-31,8346877035.64,8346877035.64,,,,7722592876.76,5946244203.84,,,,,,,,516177894.54,401286238.34,235978612.53,409693841.6,213212085.91,86286009.55,585660533.99,148525183.66,,1296230702.42,10650195.99,154156833.1,,1152724065.31,217409758.68,935314306.63,695960542.1,239353764.53,0.5593,0.5593,-57110934.8,878203371.83,638849607.3,239353764.53
0,191679,000732.XSHE,2020-09-30,2020-10-24,2020-09-30,344121249.78,344121249.78,,,,690923721.46,290151219.09,,,,,,,,-20004701.24,101675936.66,111606586.01,207494680.94,,2033897.81,-38288069.64,-38997093.97,,-408326965.02,14841497.39,44096109.75,,-437581577.38,-33362263.12,-404219314.26,-391182934.25,-13036380.01,-0.1572,-0.1572,19485892.07,-384733422.19,-371697042.18,-13036380.01
0,206438,000732.XSHE,2020-12-31,2021-04-30,2020-12-31,807497244.05,807497244.05,,,,1455952962.72,825587610.88,,,,,,,,16457438.76,289154553.52,461384126.69,-136630767.13,,-227457171.19,16036304.24,118281240.88,,-3243956180.3,7170951.05,-587738171.16,,-2649047058.09,484458999.06,-3133506057.15,-3026661102.47,-106844954.68,-1.2161,-1.2161,214476247.85,-2919029809.3,-2812184854.62,-106844954.68
0,13121,000735.XSHE,2015-03-31,2015-04-29,2015-03-31,149424448.0,149424448.0,,,,175546352.0,125875160.0,,,,,,,,4159785.5,4615847.0,37542524.0,4772774.0,-1419744.0,-6137309.0,39296116.0,-610012.3125,,7036908.0,10801174.0,2392657.5,38382.7891,15445425.0,-1524646.0,16970070.0,15507060.0,1463011.25,0.018000000000000002,0.018000000000000002,-28077910.0,-11107839.0,-12570850.0,1463011.25
0,126358,000735.XSHE,2018-06-30,2018-08-11,2018-06-30,218063812.77,211248125.88,6815686.89,,,236313601.01,161488713.52,1421298.73,,,,,,,8411931.23,7430843.31,50157127.46,3195761.03,4207925.73,255155.22,18170429.86,18403979.25,,4232827.26,2781754.05,6247.48,,7008333.83,1292680.72,5715653.11,4022423.54,1693229.57,0.0035,-0.0021,0.0,5715653.11,4022423.54,1693229.57
0,13165,000736.XSHE,2015-12-31,2016-03-18,2015-12-31,732549760.0,732549760.0,,,,724876416.0,602842368.0,,,,,,,,48123688.0,15490055.0,35802188.0,22618172.0,,,96538.2031,96538.2031,,7769871.5,45003.5508,68457.5625,29302.0,7746417.5,-1830082.25,9576500.0,7328060.0,2248439.75,0.03,0.03,,9576500.0,7328060.0,2248439.75
0,104267,000737.XSHE,2016-12-31,2017-04-21,2016-12-31,572330368.0,572330368.0,,,,557721088.0,401306400.0,,,,,,,,7887048.5,81302160.0,52661180.0,21192950.0,-6628651.5,,89535352.0,4438.4102,,104144600.0,11485451.0,576979.75,319999.75,115053072.0,5627268.5,109425808.0,109358472.0,67337.1797,0.1993,0.1993,,109425808.0,109358472.0,67337.1797
0,118351,000737.XSHE,2017-12-31,2018-02-13,2017-12-31,411369150.83,411369150.83,,,,578190679.18,350182574.98,,,,,,,,8614106.13,84252894.03,77693845.73,31081579.56,26365678.75,,1658299.65,,,-163363771.26,359575.39,4178479.13,,-167182675.0,7844870.35,-175027545.35,-167670578.15,-7356967.2,-0.3055,-0.3055,,-175027545.35,-167670578.15,-7356967.2
0,141630,000737.XSHE,2018-12-31,2019-03-05,2018-12-31,307722432.37,307722432.37,,,,362017678.17,224267220.14,,,,,,,,13098841.68,36230582.57,45359555.45,18445588.04,22615798.33,,344565396.85,,,441869639.9,306060.78,4481671.74,,437694028.94,8731389.89,428962639.05,430325540.73,-1362901.68,0.7842,0.7842,,428962639.05,430325540.73,-1362901.68
0,154079,000737.XSHE,2019-09-30,2019-10-24,2019-09-30,347242355.55,347242355.55,,,,351596386.71,290384606.46,,,,,,,,4891563.49,30338357.89,14971343.53,8919171.08,,,,,,-2778764.54,342579.15,231822.59,,-2668007.98,1524666.84,-4192674.82,-4328688.85,136014.03,-0.0079,-0.0079,,-4192674.82,-4328688.85,136014.03
0,164294,000737.XSHE,2019-12-31,2020-04-01,2019-12-31,289701276.78,289701276.78,,,,316090209.85,222799005.11,,,,,,,,5143978.31,31130486.72,43966347.23,11836615.32,,,1679673.45,513723.45,,-41553405.91,-330376.19,5075550.62,,-46959332.72,3334422.18,-50293754.9,-50685662.17,391907.27,-0.0924,-0.0924,,-47092528.5,-47484435.77,391907.27
0,13309,000739.XSHE,2015-03-31,2015-04-29,2015-03-31,1038255296.0,1038255296.0,,,,976616640.0,788896192.0,,,,,,,,4157472.25,44832604.0,134229760.0,8425455.0,-3924810.25,-631485.4375,-1290400.0,,,59716760.0,2770222.5,139229.5312,88028.7031,62347756.0,14273855.0,48073900.0,48073900.0,,0.042,0.042,,48073900.0,48073900.0,
0,110591,000750.XSHE,2017-06-30,2017-08-29,2017-06-30,700985088.0,700985088.0,,,344888576.0,505253792.0,,,,,,,,,6671185.5,,426279232.0,,2629679.25,46667264.0,294877888.0,-613425.6875,-314794.3438,195731264.0,1565228.75,1338691.5,,195957808.0,47808996.0,148148800.0,138357984.0,9790822.0,0.03,0.03,-8907042.0,139241760.0,128320128.0,10921636.0
0,121156,000750.XSHE,2017-12-31,2018-04-21,2017-12-31,440516291.6,440516291.6,,,361750862.31,625193940.65,,,,,,,,,5299006.85,,523545867.8,,54520546.01,-116644781.75,268298131.75,-33502.11,-246908.63,-184677649.05,-40254456.71,2692568.45,,-227624674.21,-56565747.23,-171058926.98,-185484913.64,14425986.66,-0.04,-0.04,5946609.08,-165112317.9,-179936481.89,14824163.99
0,95922,000752.XSHE,2016-06-30,2016-08-26,2016-06-30,71038064.0,71038064.0,,,,64217924.0,54384788.0,,,,,,,,761234.125,3116147.5,5501973.5,453780.1875,,,-2498997.25,,,4321145.0,17400.0,,,4338545.0,1100890.0,3237655.0,-1003487.125,4241142.0,-0.0038,-0.0038,,3237655.0,-1003487.125,4241142.0
0,100375,000752.XSHE,2016-09-30,2016-10-28,2016-09-30,98380280.0,98380280.0,,,,83976384.0,72219800.0,,,,,,,,980824.375,3234074.75,7052327.5,489360.875,,,-2736746.75,,,11667150.0,16770.0,,,11683920.0,1659992.625,10023927.0,1641742.125,8382185.0,0.0062,0.0062,,10023927.0,1641742.125,8382185.0
