,id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities
0,83980,600825.XSHG,2015-12-31,2016-04-29,2015-12-31,731713792.0,,,,9000000.0,112419248.0,1327248.875,,,,82352608.0,,748526784.0,,286336736.0,,526214112.0,2497890560.0,,453199040.0,,43636000.0,86335344.0,359575072.0,366007040.0,3231222.75,,,,,31760626.0,,407481664.0,60738324.0,8703536.0,4384883.0,1825052800.0,4322943488.0,,,,,,,623217728.0,508103136.0,,,38183160.0,12419200.0,15951562.0,1522997.25,143154592.0,,,,,400000000.0,5462102.0,1748014464.0,,,,,,,,,1748014464.0,1044887872.0,555293248.0,,,171220176.0,,787923136.0,,2559324416.0,15604426.0,2574928896.0,4322943488.0
0,111123,600828.XSHG,2017-09-30,2017-10-28,2017-09-30,639604357.96,,,,,64527144.1,304469348.1,,,,2272552.76,1210.0,625045977.32,,813366963.55,90298599.46,88987642.86,2628573796.11,,540506418.52,,,,1417432216.0,7393471865.9,85333517.08,,,,,1937262024.39,,1308399741.47,342712150.78,11186462.08,189960.0,13036494356.22,15665068152.33,922000000.0,,,,,,1765437814.62,1154321056.8,,,37867661.73,343074913.28,17922760.98,433342.3,1124827948.45,,,,,781598714.0,,6147484212.16,3733533700.0,,,,1747778.44,1210738856.94,,4958237384.15,11105721596.31,1731982546.0,311677137.98,,,308653933.83,,674219156.93,,3965416286.65,593930269.37,4559346556.02,15665068152.33
0,130014,600828.XSHG,2018-09-30,2018-10-30,2018-09-30,1358570847.5,,,,,46571272.96,383742415.06,,,,,,1136989471.51,,910563410.33,,236155308.69,4072592726.05,,1174561379.6,,,,4992623519.0,4845929263.5,106739129.42,,,,,1864748624.77,,1208126256.45,404995889.9,11710686.67,189960.0,14609624709.31,18682217435.36,1629970340.0,,,,,,,1557350989.15,,,28177296.98,327954132.53,,,830397668.24,,,,,1151870814.0,,7194532631.19,3529000000.0,,,,11077427.32,1503633493.69,,5058123470.57,12252656101.76,1731982546.0,92769785.03,,,377167837.04,,1529477018.07,,5440078740.18,989482593.42,6429561333.6,18682217435.36
0,84170,600829.XSHG,2015-06-30,2015-08-15,2015-06-30,171017952.0,,,,197026896.0,1880293760.0,58274080.0,,,,,,42066904.0,,841914944.0,,31318036.0,3221912576.0,,100000.0,,,,,400732736.0,79499296.0,,,,,29962680.0,,6116626.5,743079.375,36443644.0,,553598080.0,3775510784.0,124000000.0,,,,,464725792.0,1241529984.0,59304020.0,,,72966.8906,42939848.0,,,290111360.0,,,,,,,2222683904.0,,,,36593832.0,,,,164007440.0,2386691328.0,579888576.0,,,,,,808930688.0,,1388819328.0,,1388819328.0,3775510784.0
0,127591,600829.XSHG,2018-09-30,2018-10-23,2018-09-30,287352506.0,,,,171595285.7,2607161590.1,38439163.27,,,,,,9054105.54,,528054228.77,,34939980.21,3676596859.59,,,,,,50409427.81,287114582.68,66474100.0,,,,,27534662.23,,,11779315.83,57909528.39,,501221616.94,4177818476.53,224000000.0,,,,,,,27198464.01,,,520858.96,28648054.27,,,348647687.99,,,,,,,2506614062.13,,,,,,,,147072120.22,2653686182.35,579888597.0,,,,48053665.47,,896189907.38,,1524132169.85,124.33,1524132294.18,4177818476.53
0,131048,600829.XSHG,2018-12-31,2019-03-02,2018-12-31,505697198.99,,,,97617965.33,2373417757.05,58520848.16,,,,,,6644518.18,,852548195.53,,28970300.25,3923416783.49,,,,,,49828052.39,283252432.19,62880000.0,,,,,27142801.48,,,11128162.89,54705655.68,,488937104.63,4412353888.12,224000000.0,,,,,815195589.25,1276155009.53,20836799.34,,,12931477.49,13839856.84,,,323834048.55,,,,,,,2686792781.0,,,,,,,,145622231.35,2832415012.35,579888597.0,,,,65831379.67,,934223398.19,,1579943374.86,-4499.09,1579938875.77,4412353888.12
0,130015,600830.XSHG,2018-09-30,2018-10-30,2018-09-30,681265487.75,,,,1000000.0,67301878.05,64079982.33,,,,,,85715782.77,,65479476.31,,79414404.89,1084154055.73,983742107.5,144638116.1,,586632946.24,12093190.13,103620419.77,81249164.36,,,,,,45228195.92,,,1015946.61,62051575.06,15000000.0,2035271661.69,3119425717.42,44910000.0,,,,,,,42438727.05,,,30163975.5,17074429.9,,,109628708.56,,,,,20219408.99,36955247.42,402822957.64,375932327.38,,,,,,3130491.96,379062819.34,781885776.98,454322747.0,524496247.41,,,114004783.21,,1037478233.58,,2127664348.27,209875592.17,2337539940.44,3119425717.42
0,179607,600830.XSHG,2019-12-31,2020-04-18,2019-12-31,1329537033.5,,,30356002.84,,41004154.32,1923745.16,,,,,,143300243.74,,6305741.44,,2632149.48,1555059070.48,535807481.61,,,330307472.84,16014623.73,94446278.29,76226600.52,,,,,,43245897.22,,,366742.73,102616150.53,,1389200530.23,2944259600.71,,,,,,,6997683.1,10297938.31,,,35874672.79,39225076.87,,9171635.98,46595509.11,,,,,,7492634.67,242647218.01,,,,,,,,,242647218.01,454322747.0,559132621.78,,,114004783.21,,993046257.13,,2113010159.12,588602223.58,2701612382.7,2944259600.71
0,205567,600830.XSHG,2020-06-30,2020-08-29,2020-06-30,1244890460.48,,,31314546.47,,28689406.96,2258882.48,,,,,,126922342.92,,1705786.44,,5081237.69,1440862663.44,459848920.4,,,358144793.78,612600.49,90806603.72,65878591.56,,,,,,41462675.27,,,177834.51,113297747.56,,1417089748.63,2857952412.07,,,,,,,5003765.98,,,,3403740.35,6544052.7,,9171635.98,38800039.0,,,,,,5890819.73,176119156.66,,,,,,,90649.83,90649.83,176209806.49,454322747.0,563638982.22,,,114004783.21,,968875806.38,,2090799784.21,590942821.37,2681742605.58,2857952412.07
0,216984,600830.XSHG,2020-12-31,2021-04-23,2020-12-31,802888540.29,,,59871703.56,,19129163.69,3478233.18,,,,,,100714662.63,,596502.44,,93321569.03,1080175766.65,384759211.59,,,814377669.12,532409.28,86976655.58,63526519.18,,,,,,40436905.29,,,2615785.48,122436575.21,,1905060371.16,2985236137.81,,,,,,,2881172.01,,,,20120203.65,21278787.53,476074.73,9171635.98,26328536.31,,,,,41691400.0,2733203.18,213800511.68,81558600.0,,,,6954560.7,,414598.93,88927759.63,302728271.31,454322747.0,563638982.22,,,114004783.21,,961759455.72,,2080154718.15,602353148.35,2682507866.5,2985236137.81
0,185022,600831.XSHG,2020-03-31,2020-04-30,2020-03-31,965393328.5,,,,14691408.26,1098381424.1,316235440.22,,,,,,84717636.78,,135921386.98,,634913447.04,3250254071.88,,,,123266808.35,38057871.81,,4019356600.88,783632960.82,,,,,150545780.69,4333387.77,,129228025.98,4656709.48,,5394238145.78,8644492217.66,1271000000.0,,,,,49674143.52,1345338071.83,,,,55126986.1,40716991.32,252742.03,3224422.5,85657251.92,,,,,220000000.0,,3719596306.11,800000000.0,60923102.52,107523183.63,,,,,1221680556.35,4941276862.46,710391914.0,1774801966.5,,,125514840.1,,1012612884.91,,3638196461.35,65018893.85,3703215355.2,8644492217.66
0,208769,600831.XSHG,2020-09-30,2020-10-30,2020-09-30,870779163.07,,,,3355652.13,959896540.36,287521946.99,,,,,,67993754.95,,161707763.73,14723066.93,607062353.52,2973040241.68,,,,136144423.23,38057871.81,,4067046724.56,972320152.37,,,,,165878074.39,,,96924719.52,5080241.32,,5620052207.2,8593092448.88,711000000.0,,,,,70965112.4,1328802990.22,,,,50001519.44,21457409.24,252742.03,3224422.5,66897736.25,,,,,33901873.99,,2751463386.79,1485000000.0,62492735.56,272671573.44,,,,,2071451862.85,4822915249.64,710457531.0,1775189349.5,,,125514840.1,,1085631667.18,,3709645610.58,60531588.66,3770177199.24,8593092448.88
0,137420,600833.XSHG,2019-03-31,2019-04-30,2019-03-31,433001161.83,,,,,123212195.51,9454123.61,,,,,,8557512.0,,222181544.45,,6717779.81,803124317.21,,,,,824745.26,,77315669.69,3105536.74,,,,,52742388.74,,,6982941.18,5802615.54,,443188901.06,1246313218.27,22500000.0,,,,,,,1246933.19,,,7061303.14,11806007.95,,2200510.74,45528521.93,,,,,,,405837579.25,,,,,,65782847.26,,79621622.05,485459201.3,223086347.0,65189347.33,,,45848266.0,,222571318.05,,753846701.08,7007315.89,760854016.97,1246313218.27
0,84496,600836.XSHG,2015-03-31,2015-04-25,2015-03-31,231327152.0,,,,300000.0,215637984.0,10180463.0,,,,,,16366099.0,,2138196736.0,,,2612008448.0,,17000000.0,,18170650.0,,106548464.0,555773440.0,67419856.0,,,,,37366852.0,,,1896669.625,,960072.0,805136000.0,3417144320.0,578275008.0,,,,,77745000.0,304800384.0,862119296.0,,,16734327.0,69251792.0,,469483.0312,405957312.0,,,,,14262015.0,,2329614592.0,453124992.0,,31693078.0,,,,,499495712.0,2829110272.0,313563360.0,0.0,,,2767700.25,,101604712.0,,417935776.0,170098304.0,588034112.0,3417144320.0
0,116102,600836.XSHG,2017-12-31,2018-03-24,2017-12-31,357531201.99,,,,383006.0,220880769.94,4652203.8,,,,,,21834940.7,,1621106788.48,,41951460.79,2268340371.7,,42234606.71,,30165467.65,464650.5,472293393.21,507594145.68,80661875.92,,,,,57246407.83,,,,,18053988.3,1208714535.8,3477054907.5,544000000.0,,,,,56750000.0,437830273.84,921915075.09,,,43394440.2,30075252.74,,470039.98,145403038.29,,,,,19855575.03,,2199693695.17,296000000.0,,9200418.23,,,,,336114080.01,2535807775.18,662753072.0,100208090.44,,,11869385.02,,117479331.94,,892309879.4,48937252.92,941247132.32,3477054907.5
0,123288,600836.XSHG,2018-03-31,2018-04-28,2018-03-31,230971569.69,,,,2749022.0,212573264.2,2080801.81,,,,,,27744181.82,,1508385887.91,,47878977.52,2032383704.95,,42234606.71,,30165467.65,591930.41,467973427.17,486132322.07,108886295.69,,,,,56795985.65,,,,,18362615.78,1211142651.13,3243526356.08,503000000.0,,,,,39400000.0,362067673.98,823801934.38,,,19705807.56,29258228.57,,470039.98,135430768.01,,,,,66471594.54,,1979606047.02,279125000.0,,8358594.1,,,,,316633327.89,2296239374.91,662753072.0,100208090.44,,,11869385.02,,124364530.39,,899195077.85,48091903.32,947286981.17,3243526356.08
0,128781,600836.XSHG,2018-09-30,2018-10-27,2018-09-30,227132027.86,,,,1586384.0,225393352.37,6143279.67,,,,,,24329575.46,,1474019518.04,,63457768.69,2022061906.09,,42234606.71,,,525497.44,459333495.09,511504148.03,152721247.01,,,,,55895141.29,,,,,42360231.66,1264574367.23,3286636273.32,525700000.0,,,,,,,864353195.8,,,34169579.08,33233769.75,,,127283137.07,,,,,91290908.86,,1959712925.25,294245000.0,,50912322.39,,,,,383950137.46,2343663062.71,662753072.0,100208090.44,,,11869385.02,,112210023.88,,887040571.34,55932639.27,942973210.61,3286636273.32
0,131871,600836.XSHG,2018-12-31,2019-03-30,2018-12-31,267768785.31,,,,213592.04,211574002.37,6695634.21,,,,,,27257068.61,,1481907886.75,,79556148.84,2074973118.13,,37526606.71,,447815.65,551571.34,455108643.95,561938753.02,203513105.6,,,,,55444719.11,,,27195110.44,,11755339.29,1353481665.11,3428454783.24,562500000.0,,,,,37300000.0,346086248.82,874620137.65,,,46507129.54,34180849.99,,,133811071.88,,,,,236431279.72,,2271436717.6,150370000.0,,49891430.42,,,,,234338584.37,2505775301.97,662753072.0,100208090.44,,,14189798.02,,93408279.44,,870559239.9,52120241.37,922679481.27,3428454783.24
0,84544,600837.XSHG,2014-12-31,2015-03-28,2014-12-31,86088081408.0,14818875392.0,2000000000.0,,,,,,,,1621412096.0,,,63166087168.0,,,,,,12705393664.0,312822464.0,,5686141440.0,20455250.0,1043354368.0,30309224.0,,,,,268429472.0,,2600615424.0,,566816832.0,,,352622149632.0,15161746432.0,,,14270000128.0,,,4437624320.0,,74717863936.0,,1726025856.0,1252306048.0,883333952.0,,,,,80766844928.0,,,,,9183512576.0,35775668224.0,,,2492500.0,758196928.0,,,280357961728.0,9584720896.0,32383596544.0,,,3161110528.0,6631663104.0,16557451264.0,,68364431360.0,3899771392.0,72264204288.0,352622149632.0
0,84543,600837.XSHG,2015-03-31,2015-04-29,2015-03-31,100778500096.0,14785836032.0,0.0,,,,,,,,1633687168.0,,,55960748032.0,,,,,,12549097472.0,233289664.0,,6131311104.0,20150708.0,1078274304.0,10070019.0,,,,,278592512.0,,2611206656.0,,575845120.0,,,409071550464.0,31886993408.0,,,6270000128.0,,,8088821248.0,,84361625600.0,,1648351488.0,1677725184.0,1575968256.0,,,,,103078346752.0,,,,,11634339840.0,40069009408.0,,,2492500.0,1055151296.0,,,331910873088.0,9584720896.0,32383596544.0,,,3161110528.0,6631663616.0,20659109888.0,,72835006464.0,4325658624.0,77160669184.0,409071550464.0
0,84541,600837.XSHG,2015-09-30,2015-10-29,2015-09-30,217495732224.0,17908361216.0,37592116.0,,,,,,,,2446162176.0,,,67772227584.0,,,,,,20516286464.0,81122640.0,,7009208320.0,19553138.0,1121300992.0,18290520.0,,,,,380057888.0,,3660987904.0,,2007792000.0,,,578107539456.0,50737037312.0,,,5828976128.0,,,8696396800.0,,105944473600.0,,3509153536.0,3548371968.0,4292851200.0,,,,,131955662848.0,30303834.0,,,,16111401984.0,96881672192.0,,,54417732.0,551420416.0,,,466261573632.0,11501700096.0,56247308288.0,,,3161110528.0,6647439872.0,24731170816.0,,103207501824.0,8638502912.0,111846006784.0,578107539456.0
0,100228,600837.XSHG,2016-12-31,2017-03-30,2016-12-31,121024749568.0,12191899648.0,705848128.0,,,6929537024.0,,,,,7422060032.0,,,84523229184.0,,,,,,58028838912.0,83508856.0,,8749591552.0,18059212.0,1420756992.0,47561276.0,,,,,468009600.0,,4118734080.0,,2773812224.0,,,560865869824.0,38564765696.0,,,8809461760.0,38639631004.32,,8907934720.0,,43731726336.0,,4722530816.0,2391638272.0,3568230400.0,,,,,104059289600.0,1054351424.0,,,,22583787520.0,128295190528.0,,,124621520.0,557472000.0,,,438907437056.0,11501700096.0,56338468864.0,,,5085156352.0,10764424192.0,26331639808.0,,110130126848.0,11828274176.0,121958400000.0,560865869824.0
0,108343,600837.XSHG,2017-06-30,2017-08-30,2017-06-30,115034521600.0,8864545792.0,726375872.0,,,7195535872.0,,,,,6177681920.0,,,82292015104.0,,,,,,48414674944.0,81586216.0,,,17461642.0,1494182656.0,55877676.0,,,,,1280076160.0,,4007777536.0,,2732275968.0,,,534894313472.0,29920843776.0,,,8744537088.0,29390220864.46,,9308625920.0,,50760949760.0,,4197558528.0,1631046272.0,2705815296.0,,,,,95371427840.0,,,,,29689651200.0,113380900864.0,,,246183360.0,692302400.0,,,410773028864.0,11501700096.0,56337240064.0,,,5085156352.0,10773702656.0,27815464960.0,,112465674240.0,11655626752.0,124121300992.0,534894313472.0
0,111126,600837.XSHG,2017-09-30,2017-10-28,2017-09-30,99851137659.7,9997998627.24,1105578955.46,,,8899677643.65,,,,,4253578844.46,,,87855227488.54,,,,,,44788801885.66,80753692.35,,11394908794.41,17162857.36,2798806518.0,53124175.25,,,,,1278842386.72,,3925916669.59,,2766133450.68,,,529460807144.15,33018276904.13,,,8416216013.27,27328623538.81,,7421114939.5,,42020833157.56,,4364667048.71,1737859034.39,3340435719.77,,,,,86312430158.58,301237040.0,,,,26073672074.48,123610714702.92,,,171408770.35,972381786.48,,,401269875315.44,11501700000.0,56337202391.83,,,5085156596.54,10782599907.55,29928354075.93,,116116508378.62,12074423450.09,128190931828.71,529460807144.15
0,116288,600837.XSHG,2017-12-31,2018-03-28,2017-12-31,103795726857.3,7982728644.47,679091978.14,,,7441999625.34,,,,,3703898935.74,,,96549868542.17,,,,,,41228756005.51,78718210.79,,10062370298.56,16864072.33,2657276109.0,48574453.8,,,,,1316011591.12,,3863520199.48,,2851450468.05,,,534706332789.81,30712830026.17,,,11811638917.4,20743499166.7,,6441954661.18,,33045726729.85,,4890341286.01,2611046351.79,3376692174.12,,,,,83774388361.26,,,,,30609159576.41,130158268817.49,,,167342904.85,867319662.68,,,405012028902.49,11501700000.0,56357979615.67,,,5703912997.86,12267811125.65,30297545652.24,,117755478685.09,11938825202.23,129694303887.32,534706332789.81
0,122149,600837.XSHG,2018-03-31,2018-04-27,2018-03-31,117352939577.92,7242948931.56,504184194.25,,,10311437267.5,,,,,4139371797.86,,,100534085619.04,,,,,,,,,8603430652.32,16565287.3,2964326764.73,43541907.49,,,,,1309604429.26,,3706121791.95,,2802045268.1,,,572970782481.13,39396574079.14,,,17484340515.23,18439489468.54,,11077393170.42,,43533340965.84,,4355409449.93,1877704125.15,4229356046.11,,,,,83071155745.19,,,,,28988086517.46,152466096567.75,,,182923899.61,765450162.41,,,442274290468.82,11501700000.0,56357982006.54,,,5704425099.28,12318353015.19,32283260126.34,,119092932025.05,11603559987.26,130696492012.31,572970782481.13
0,130017,600837.XSHG,2018-09-30,2018-10-30,2018-09-30,102715948935.07,7716619632.6,65212348.29,152913099985.98,,9401868090.01,,,,,3530759821.65,,,83224270567.01,,,,,,,,,8249300840.56,267104567.29,3193106878.76,51509553.66,,,,,1310406581.03,,4066042883.5,,2944726967.05,,,556485339106.7,36167098917.2,,,16362237758.13,21899587340.9,,8893504231.47,,47753741654.64,,3681186330.01,1462507982.28,2968298860.68,,,,,72133960921.95,,,,,33761127751.46,134087603475.03,,,113892961.18,652876483.03,,,426249167509.66,11501700000.0,56357977613.7,,,5704425099.28,12379258830.33,31448962588.22,,117742015243.23,12494156353.81,130236171597.04,556485339106.7
0,131618,600837.XSHG,2018-12-31,2019-03-28,2018-12-31,100842455792.9,7646561080.06,31144090.39,177205414005.44,,8257214480.9,,,,,,,,82678791854.61,,,,,,,,,5312880814.2,213428921.53,5851633396.99,47669724.91,,,,,1316862649.04,,4046190104.43,,3241202298.44,,,574623634094.4,36916638377.39,,,14724096061.46,26200954422.12,,5129235940.42,,56372903426.28,,4588199396.72,2073013827.64,,,,,,71893534715.42,,,,,43286681942.38,140146857168.9,,,145107393.51,206710219.48,,,444437714999.05,11501700000.0,56405921156.4,,,6261218135.94,13558125068.7,31335629353.6,,117858574664.96,12327344430.39,130185919095.35,574623634094.4
0,146570,600837.XSHG,2019-06-30,2019-08-31,2019-06-30,125216144136.3,8217967945.1,110378216.9,196731366116.04,,13167368274.74,,,,,,,,65830789106.05,,,,,,,,,5293083152.81,177283365.46,6263055682.26,104009919.35,,,,,1299245314.71,,4061540550.52,,3313900428.43,,,622907268902.4,40603729493.82,,,9323924133.03,24442166657.9,,4642872233.77,,65712895433.61,,4438688134.61,1718610058.77,,,,,,90371198878.92,,,,,46111556612.11,141439731942.49,,,152929198.26,811765086.2,,,485779722581.22,11501700000.0,56301332441.17,,,6261218135.94,13650233353.07,35048843771.24,,122395334417.14,14732211904.04,137127546321.18,622907268902.4
0,84820,600844.XSHG,2014-12-31,2015-03-05,2014-12-31,102426240.0,,,,7690635.5,8237190.5,56262396.0,,,,,,1141127.25,,162688880.0,,62644864.0,647826688.0,,,,,0.0,,2296696064.0,53392108.0,,,,,187658240.0,,,19226836.0,62512668.0,,2619485696.0,3267312384.0,409990016.0,,,,,5900000.0,195053840.0,96576376.0,,,16587021.0,29647202.0,1734532.375,575392.8125,232237472.0,,,,,100000000.0,3607720.75,1091909504.0,300000000.0,,0.0,167869376.0,,6809365.0,,578323264.0,1670232832.0,778620608.0,798099200.0,,,56144484.0,,-783412608.0,,849451776.0,747627968.0,1597079680.0,3267312384.0
0,84815,600844.XSHG,2016-03-31,2016-04-30,2016-03-31,230922464.0,,,,800000.0,26315414.0,42805148.0,,,,,,772619.0625,,188027712.0,,23370356.0,513013696.0,,,,,58890624.0,,1966424576.0,340847552.0,,,,,179011840.0,,,6365636.0,70964816.0,,2622504960.0,3135518720.0,430000000.0,,,,,2000000.0,176887408.0,14865333.0,,,12102747.0,5398597.5,931474.0625,575392.8125,120901264.0,,,,,150000000.0,2857720.75,916519936.0,605000000.0,,933326.0,7158415.0,,5539939.5,,739517184.0,1656037120.0,778620608.0,805411520.0,,,56144484.0,,-848915264.0,,791261376.0,688220224.0,1479481600.0,3135518720.0
0,143555,600844.XSHG,2019-06-30,2019-08-15,2019-06-30,268169635.04,,,,34032938.02,43151398.55,46404824.48,,,,,,454506.98,,310914729.69,,9841521.74,712969554.5,,,,,254206757.8,,2100700590.52,108088730.29,,,,,156374329.28,,,43749196.63,52024913.51,22737466.99,2762864185.02,3475833739.52,380000000.0,,,,,,303305925.7,60613492.01,,,19121692.4,6022634.88,81562.38,575392.79,49978089.16,,,,,,1463595.55,821162384.87,,,7139216.9,,,2172893.37,,39306359.1,860468743.97,1016524240.0,1761937990.78,,,56144485.97,,-821661244.11,,2012945472.64,602419522.91,2615364995.55,3475833739.52
0,157876,600844.XSHG,2019-09-30,2019-10-31,2019-09-30,181095236.52,,,,16570368.02,42448956.69,70943261.94,,,,,,972439.94,,404423216.36,,24355223.65,740808703.12,,,,,244732007.09,,2035586237.52,125269823.57,,,,,153502473.59,,,102631784.29,51412928.58,22737466.99,2760854921.63,3501663624.75,380000000.0,,,,,,420924779.04,113837598.95,,,20189735.72,5641762.01,81562.38,575392.79,50213394.3,,,,,,731797.76,992196022.95,,,7843163.03,,,2153388.76,,39990800.62,1032186823.57,1016524240.0,1761937990.78,,,56144485.97,,-934960867.86,,1899645848.89,569830952.29,2469476801.18,3501663624.75
0,122380,600847.XSHG,2017-12-31,2018-04-27,2017-12-31,13135403.4,,,,8526215.73,89646183.82,6879653.56,,,,,,664978.6,,134864112.09,,253693.11,253970240.31,,,,,258476287.16,,294234726.84,17116378.0,,,,,19850294.53,,,,,3388587.22,593066273.75,847036514.06,,,,,,,22340453.6,10066200.98,,,5254298.95,3628420.99,3002453.42,,117011869.99,,,,,,,161303697.93,,,,,,,,2882454.4,164186152.33,153287400.0,648361325.02,,,,,-118798363.29,,682850361.73,,682850361.73,847036514.06
0,124569,600847.XSHG,2018-06-30,2018-08-18,2018-06-30,10398666.21,,,,4970472.15,90150812.94,12517648.21,,,,,,1945064.75,,118958128.43,,8481418.51,247422211.2,,,,,257728960.08,,280362313.89,21930320.81,,,,,19546448.83,,,,,15569596.24,595137639.85,842559851.05,,,,,,,28320423.05,9647840.33,,,4289791.06,1068911.4,5370837.88,,105800368.66,,,,,,,154498172.38,,,,,,,,2699285.0,157197457.38,153287400.0,648361325.02,,,,,-116286331.35,,685362393.67,,685362393.67,842559851.05
0,209692,600847.XSHG,2020-09-30,2020-10-31,2020-09-30,17885917.3,,,,,123937129.12,22114691.39,,,,,,159663410.23,,123896929.97,,438430.46,482588286.89,,,,,,,258953636.95,1765731.47,,,,,18390356.04,29911.51,,,,,279139635.97,761727922.86,,,,,,,25118355.56,,,,3555288.9,1915606.51,,,7088858.46,,,,,,,64692775.68,,,,,,,,4627416.92,69320192.6,153287400.0,803929213.92,,,,,-264808883.66,,692407730.26,,692407730.26,761727922.86
0,208412,600848.XSHG,2020-09-30,2020-10-29,2020-09-30,5470926226.23,,,,,230544305.24,88223447.25,,,,,,144165572.81,,16189302390.33,,631028688.1,22754190629.96,,,,,1295842682.16,13372591674.97,343707188.67,12406056.53,,,,,5976685.34,,12176167.07,126986935.99,433990338.52,578321.62,17484621377.33,40238812007.29,3516172793.41,,,,,,2006334519.33,1254843822.55,,,106447471.13,180754634.78,,14190350.0,1877537448.01,,,,,602088878.34,2618433140.16,12176803057.71,8592306131.2,1559206773.17,,,,95060345.2,472840902.83,10744427112.92,22921230170.63,2102068212.0,7630074953.89,,,1095541660.21,,3507558810.14,,14335243636.24,2982338200.42,17317581836.66,40238812007.29
0,85118,600851.XSHG,2016-03-31,2016-04-28,2016-03-31,451829088.0,,,,4939431.0,222070176.0,19899800.0,,,,,,43999264.0,,308453152.0,,,1051190912.0,,2653927936.0,,,837096896.0,497452064.0,359397504.0,37930956.0,,4246630.0,,,21617460.0,47081112.0,,1164074.625,26414192.0,,4486328832.0,5537519616.0,165737696.0,,,,,,142578336.0,18020326.0,,,29540328.0,23772476.0,526223.125,2671603.75,63925420.0,,,,,,,446772416.0,21800000.0,,,8778274.0,,655149760.0,,685728000.0,1132500480.0,1207056640.0,435224928.0,,,440150496.0,,270659392.0,,4181446400.0,223572960.0,4405019136.0,5537519616.0
0,98850,600853.XSHG,2016-09-30,2016-10-29,2016-09-30,1116449792.0,,,,,1951317504.0,242012208.0,,,,,,997386624.0,,4521020416.0,,,8828186624.0,,5680000.0,,330227808.0,,,281044096.0,,,,,,465457472.0,,3460146.0,,27436888.0,,1113306368.0,9941492736.0,1102589952.0,,,,,258000000.0,3368769024.0,951634560.0,,,294678336.0,191939072.0,299999.9688,,1028064768.0,,,,,64803312.0,,7260779008.0,1773477888.0,,21055042.0,62130724.0,,,,1860398464.0,9121177600.0,536807648.0,100361632.0,,8808437.0,5147099.0,,167302912.0,,807959168.0,12356183.0,820315328.0,9941492736.0
0,133740,600855.XSHG,2018-12-31,2019-04-23,2018-12-31,657633220.96,,,,104888622.17,765960334.43,179978521.71,,,,,,64708054.25,,159253581.23,87025725.91,2330546.78,2021778607.44,,,,85530750.48,6682245.66,,123387191.93,,,,,,41823487.3,24863066.98,141295786.94,10262232.84,22362685.85,,456207447.98,2477986055.42,86331372.92,,,,,66233129.86,608202588.96,158246862.29,,,18314153.91,55310121.76,,,99022988.65,,,,,4800000.0,1485536.92,1097946755.27,19200000.0,,,,,3162568.88,,30736798.49,1128683553.76,352031272.0,475062440.31,,,28910330.44,,326667793.66,,1182671836.41,166630665.25,1349302501.66,2477986055.42
0,138351,600856.XSHG,2018-12-31,2019-04-30,2018-12-31,1077671397.2,,,,487438.0,622621591.32,866075476.43,,,,,,1016515733.98,,8013483.01,,73844414.07,3705590758.16,,288976591.35,,,75536873.26,,580523097.05,765017109.8,,,,8182607419.8,311647146.44,,330938441.03,20711663.97,117761221.44,535508908.86,11209228473.0,14914819231.16,3276679123.81,,,,,670432275.08,261999955.25,25743680.95,,,4196823.79,26553871.22,,,278258520.0,,,,,45500000.0,,4593970483.72,2752123383.46,,,,1910328471.61,,,4662451855.07,9256422338.79,587674264.0,2804087910.11,,640914.96,47934026.44,,525718771.53,,3959470091.08,1698926801.29,5658396892.37,14914819231.16
